row_id,lexeme_id,concept_id,sense_id,variant_group_id,surface_form,canonical_concept,swahili_gloss,english_gloss,category,sheng_text,swahili_text,english_text,code_switch_level,review_class,source_name,source_type,generation_method,permission_basis,training_use_allowed,commercial_use_allowed,review_status,confidence,native_rating_1_to_5,theology_rating_1_to_5,native_correction_sheng,native_correction_swahili,native_correction_english,reviewer_notes,approved
T048500,L00073,C0041,S00073,V0029,ngovo,five shillings,shilingi tano,5 Kenyan shillings,money,maze Musa ametumia 'ngovo' kwa story ya estate leo.,Musa ametumia 'ngovo' kumaanisha shilingi tano katika mazungumzo ya estate leo.,Musa used 'ngovo' to mean 5 Kenyan shillings in a conversation at the estate today.,medium,native,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_review,0.50,,,,,,,
T035505,L00016,C0012,S00016,V0007,guba,house/home,nyumba,house / home,places,maze Jemo ametumia 'guba' kwa story ya church leo.,Jemo ametumia 'guba' kumaanisha nyumba katika mazungumzo ya kanisani leo.,Jemo used 'guba' to mean house  in a conversation at church today.,high,native,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_review,0.50,,,,,,,
T086680,L00030,C0016,S00030,V0011,mudhama,mother,mama,mother / mum,family,maze Yusuf ametumia 'mudhama' kwa story ya Ronga leo.,Yusuf ametumia 'mudhama' kumaanisha mama katika mazungumzo ya Rongai leo.,Yusuf used 'mudhama' to mean mother  in a conversation at Rongai today.,medium,native,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_review,0.50,,,,,,,
T033901,L00291,C0153,S00291,V0132,repent,repent,tubu,repent,religion,maze Amani alisema 'repent' kwa convo ya faith leo pale church.,Amani alitumia 'repent' kumaanisha tubu katika mazungumzo ya imani leo pale kanisani.,Amani used 'repent' to mean repent in a faith conversation today at church.,medium,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50,,,,,,,
T004849,L00069,C0039,S00069,V0028,bluu,twenty shillings,shilingi ishirini,20 Kenyan shillings,money,maze Pato ametumia 'bluu' kwa story ya tao leo.,Pato ametumia 'bluu' kumaanisha shilingi ishirini katika mazungumzo ya mjini leo.,Pato used 'bluu' to mean 20 Kenyan shillings in a conversation at town today.,high,native,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_review,0.50,,,,,,,
T020400,L00050,C0030,S00050,V0015,jamaa,guy/man,jamaa,guy / man,people,maze Esther ametumia 'jamaa' kwa story ya keja leo.,Esther ametumia 'jamaa' kumaanisha jamaa katika mazungumzo ya nyumbani leo.,Esther used 'jamaa' to mean guy  in a conversation at home today.,light,native,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_review,0.50,,,,,,,
T037631,L00102,C0051,S00102,V0038,afande,officer,afisa,officer,authority,maze Wanjiku ametumia 'afande' kwa story ya church leo.,Wanjiku ametumia 'afande' kumaanisha afisa katika mazungumzo ya kanisani leo.,Wanjiku used 'afande' to mean officer in a conversation at church today.,light,native,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_review,0.50,,,,,,,
T076094,L00127,C0073,S00127,V0052,ishia,go/leave,enda,go / leave,actions,maze Ruth ametumia 'ishia' kwa story ya Embakasi leo.,Ruth ametumia 'ishia' kumaanisha enda katika mazungumzo ya Embakasi leo.,Ruth used 'ishia' to mean go  in a conversation at Embakasi today.,light,native,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_review,0.50,,,,,,,
T044140,L00330,C0172,S00330,V0151,good,good,wema,good,religion,maze Yusuf alisema 'good' kwa convo ya faith leo pale base.,Yusuf alitumia 'good' kumaanisha wema katika mazungumzo ya imani leo pale mahali.,Yusuf used 'good' to mean good in a faith conversation today at the spot.,low,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50,,,,,,,
T020010,L00143,C0083,S00143,V0062,ndom,cannabis/bhang,bangi,cannabis / bhang,substances,maze Kevin ametumia 'ndom' kwa story ya keja leo.,Kevin ametumia 'ndom' kumaanisha bangi katika mazungumzo ya nyumbani leo.,Kevin used 'ndom' to mean cannabis  in a conversation at home today.,medium,native,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_review,0.50,,,,,,,
T040089,L00359,C0187,S00359,V0166,Kutoka,Exodus,Kutoka,Exodus,religion,maze Amani alisema 'Kutoka' kwa convo ya faith leo pale base.,Amani alitumia 'Kutoka' kumaanisha Kutoka katika mazungumzo ya imani leo pale mahali.,Amani used 'Kutoka' to mean Exodus in a faith conversation today at the spot.,low,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50,,,,,,,
T097044,L00194,C0106,S00194,V0085,forgiveness,forgiveness,msamaha,forgiveness,religion,maze Kendi alisema 'forgiveness' kwa convo ya faith leo pale Naks.,Kendi alitumia 'forgiveness' kumaanisha msamaha katika mazungumzo ya imani leo pale Nakuru.,Kendi used 'forgiveness' to mean forgiveness in a faith conversation today at Nakuru.,low,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50,,,,,,,
T035914,L00264,C0140,S00264,V0119,law,law,sheria,law,religion,maze Kendi alisema 'law' kwa convo ya faith leo pale church.,Kendi alitumia 'law' kumaanisha sheria katika mazungumzo ya imani leo pale kanisani.,Kendi used 'law' to mean law in a faith conversation today at church.,low,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50,,,,,,,
T069530,L00220,C0119,S00220,V0098,gospel,gospel,injili,gospel,religion,maze Esther alisema 'gospel' kwa convo ya faith leo pale Kasarani.,Esther alitumia 'gospel' kumaanisha injili katika mazungumzo ya imani leo pale Kasarani.,Esther used 'gospel' to mean gospel in a faith conversation today at Kasarani.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50,,,,,,,
T072349,L00140,C0082,S00140,V0061,ngale,cigarette,sigara,cigarette,objects,maze Jemo ametumia 'ngale' kwa story ya Embakasi leo.,Jemo ametumia 'ngale' kumaanisha sigara katika mazungumzo ya Embakasi leo.,Jemo used 'ngale' to mean cigarette in a conversation at Embakasi today.,high,native,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_review,0.50,,,,,,,
T080851,L00321,C0168,S00321,V0147,mwenye haki,righteous,mwenye haki,righteous,religion,maze Yusuf alisema 'mwenye haki' kwa convo ya faith leo pale Ngara.,Yusuf alitumia 'mwenye haki' kumaanisha mwenye haki katika mazungumzo ya imani leo pale Ngara.,Yusuf used 'mwenye haki' to mean righteous in a faith conversation today at Ngara.,low,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50,,,,,,,
T027249,L00081,C0044,S00081,V0032,das,ten shillings,shilingi kumi,10 Kenyan shillings,money,maze James ametumia 'das' kwa story ya campo leo.,James ametumia 'das' kumaanisha shilingi kumi katika mazungumzo ya chuoni leo.,James used 'das' to mean 10 Kenyan shillings in a conversation at campus today.,medium,native,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_review,0.50,,,,,,,
T075481,L00051,C0031,S00051,V0019,beshte,close friend,rafiki wa karibu,close friend / bestie,social,maze Esther ametumia 'beshte' kwa story ya Embakasi leo.,Esther ametumia 'beshte' kumaanisha rafiki wa karibu katika mazungumzo ya Embakasi leo.,Esther used 'beshte' to mean close friend  in a conversation at Embakasi today.,high,native,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_review,0.50,,,,,,,
T027851,L00361,C0188,S00361,V0167,Zaburi,Psalms,Zaburi,Psalms,religion,maze Amani alisema 'Zaburi' kwa convo ya faith leo pale job.,Amani alitumia 'Zaburi' kumaanisha Zaburi katika mazungumzo ya imani leo pale kazini.,Amani used 'Zaburi' to mean Psalms in a faith conversation today at work.,low,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50,,,,,,,
T006495,L00265,C0141,S00265,V0120,kweli,truth,kweli,truth,religion,maze Yusuf alisema 'kweli' kwa convo ya faith leo pale tao.,Yusuf alitumia 'kweli' kumaanisha kweli katika mazungumzo ya imani leo pale mjini.,Yusuf used 'kweli' to mean truth in a faith conversation today at town.,low,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50,,,,,,,
T049468,L00021,C0016,S00021,V0011,mathe,mother,mama,mother / mum,family,maze Sam ametumia 'mathe' kwa story ya estate leo.,Sam ametumia 'mathe' kumaanisha mama katika mazungumzo ya estate leo.,Sam used 'mathe' to mean mother  in a conversation at the estate today.,high,native,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_review,0.50,,,,,,,
T001675,L00171,C0095,S00171,V0074,creation,creation,uumbaji,creation,religion,maze hii term 'creation' lazima i-reviewiwe na native speaker na theologian.,Neno 'creation' lazima likaguliwe na mzungumzaji asilia na mtaalamu wa teolojia.,The term 'creation' must be reviewed by a native speaker and a theologian.,low,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50,,,,,,,
T068538,L00248,C0132,S00248,V0111,disciple,disciple,mwanafunzi,disciple,religion,maze Yusuf alisema 'disciple' kwa convo ya faith leo pale Kasarani.,Yusuf alitumia 'disciple' kumaanisha mwanafunzi katika mazungumzo ya imani leo pale Kasarani.,Yusuf used 'disciple' to mean disciple in a faith conversation today at Kasarani.,low,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50,,,,,,,
T093775,L00146,C0007,S00146,V0004,njaaro,plan,mpango,plan,conversation,maze Noel ametumia 'njaaro' kwa story ya Thika leo.,Noel ametumia 'njaaro' kumaanisha mpango katika mazungumzo ya Thika leo.,Noel used 'njaaro' to mean plan in a conversation at Thika today.,low,native,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_review,0.50,,,,,,,
T028675,L00165,C0092,S00165,V0071,Jah,God,Mungu,God,religion,maze Faith alisema 'Jah' kwa convo ya faith leo pale job.,Faith alitumia 'Jah' kumaanisha Mungu katika mazungumzo ya imani leo pale kazini.,Faith used 'Jah' to mean God in a faith conversation today at work.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50,,,,,,,
T069662,L00352,C0183,S00352,V0162,ark,ark,safina,ark,religion,maze Esther alisema 'ark' kwa convo ya faith leo pale Kasarani.,Esther alitumia 'ark' kumaanisha safina katika mazungumzo ya imani leo pale Kasarani.,Esther used 'ark' to mean ark in a faith conversation today at Kasarani.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50,,,,,,,
T032826,L00236,C0126,S00236,V0105,hell,hell,jehanamu,hell,religion,maze Esther alisema 'hell' kwa convo ya faith leo pale job.,Esther alitumia 'hell' kumaanisha jehanamu katika mazungumzo ya imani leo pale kazini.,Esther used 'hell' to mean hell in a faith conversation today at work.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50,,,,,,,
T066589,L00339,C0177,S00339,V0156,kufunga,fasting,kufunga,fasting,religion,maze Kendi alisema 'kufunga' kwa convo ya faith leo pale Kasarani.,Kendi alitumia 'kufunga' kumaanisha kufunga katika mazungumzo ya imani leo pale Kasarani.,Kendi used 'kufunga' to mean fasting in a faith conversation today at Kasarani.,medium,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50,,,,,,,
T048248,L00358,C0186,S00358,V0165,Genesis,Genesis,Mwanzo,Genesis,religion,maze Kendi alisema 'Genesis' kwa convo ya faith leo pale estate.,Kendi alitumia 'Genesis' kumaanisha Mwanzo katika mazungumzo ya imani leo pale estate.,Kendi used 'Genesis' to mean Genesis in a faith conversation today at the estate.,low,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50,,,,,,,
T031914,L00344,C0179,S00344,V0158,offering,offering,sadaka,offering,religion,maze Yusuf alisema 'offering' kwa convo ya faith leo pale job.,Yusuf alitumia 'offering' kumaanisha sadaka katika mazungumzo ya imani leo pale kazini.,Yusuf used 'offering' to mean offering in a faith conversation today at work.,low,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50,,,,,,,
