row_id,lexeme_id,concept_id,sense_id,variant_group_id,surface_form,canonical_concept,swahili_gloss,english_gloss,category,sheng_text,swahili_text,english_text,code_switch_level,review_class,source_name,source_type,generation_method,permission_basis,training_use_allowed,commercial_use_allowed,review_status,confidence
T081715,L00165,C0092,S00165,V0071,Jah,God,Mungu,God,religion,maze Esther alisema 'Jah' kwa convo ya faith leo pale Ngara.,Esther alitumia 'Jah' kumaanisha Mungu katika mazungumzo ya imani leo pale Ngara.,Esther used 'Jah' to mean God in a faith conversation today at Ngara.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T081716,L00166,C0093,S00166,V0072,amen,Amen,Amina,amen,religion,maze Esther alisema 'amen' kwa convo ya faith leo pale Ngara.,Esther alitumia 'amen' kumaanisha Amina katika mazungumzo ya imani leo pale Ngara.,Esther used 'amen' to mean amen in a faith conversation today at Ngara.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T081717,L00167,C0093,S00167,V0072,amina,Amen,Amina,amen,religion,maze Esther alisema 'amina' kwa convo ya faith leo pale Ngara.,Esther alitumia 'amina' kumaanisha Amina katika mazungumzo ya imani leo pale Ngara.,Esther used 'amina' to mean amen in a faith conversation today at Ngara.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T081718,L00168,C0094,S00168,V0073,umba,create,umba,create,religion,maze Esther alisema 'umba' kwa convo ya faith leo pale Ngara.,Esther alitumia 'umba' kumaanisha umba katika mazungumzo ya imani leo pale Ngara.,Esther used 'umba' to mean create in a faith conversation today at Ngara.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T081719,L00169,C0094,S00169,V0073,create,create,umba,create,religion,maze Esther alisema 'create' kwa convo ya faith leo pale Ngara.,Esther alitumia 'create' kumaanisha umba katika mazungumzo ya imani leo pale Ngara.,Esther used 'create' to mean create in a faith conversation today at Ngara.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T081720,L00170,C0095,S00170,V0074,uumbaji,creation,uumbaji,creation,religion,maze Esther alisema 'uumbaji' kwa convo ya faith leo pale Ngara.,Esther alitumia 'uumbaji' kumaanisha uumbaji katika mazungumzo ya imani leo pale Ngara.,Esther used 'uumbaji' to mean creation in a faith conversation today at Ngara.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T081721,L00171,C0095,S00171,V0074,creation,creation,uumbaji,creation,religion,maze Esther alisema 'creation' kwa convo ya faith leo pale Ngara.,Esther alitumia 'creation' kumaanisha uumbaji katika mazungumzo ya imani leo pale Ngara.,Esther used 'creation' to mean creation in a faith conversation today at Ngara.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T081722,L00172,C0096,S00172,V0075,Muumba,creator,Muumba,creator,religion,maze Esther alisema 'Muumba' kwa convo ya faith leo pale Ngara.,Esther alitumia 'Muumba' kumaanisha Muumba katika mazungumzo ya imani leo pale Ngara.,Esther used 'Muumba' to mean creator in a faith conversation today at Ngara.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T081723,L00173,C0096,S00173,V0075,Creator,creator,Muumba,creator,religion,maze Esther alisema 'Creator' kwa convo ya faith leo pale Ngara.,Esther alitumia 'Creator' kumaanisha Muumba katika mazungumzo ya imani leo pale Ngara.,Esther used 'Creator' to mean creator in a faith conversation today at Ngara.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T081724,L00174,C0097,S00174,V0076,omba,pray,omba,pray,religion,maze Esther alisema 'omba' kwa convo ya faith leo pale Ngara.,Esther alitumia 'omba' kumaanisha omba katika mazungumzo ya imani leo pale Ngara.,Esther used 'omba' to mean pray in a faith conversation today at Ngara.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T081725,L00175,C0097,S00175,V0076,pray,pray,omba,pray,religion,maze Esther alisema 'pray' kwa convo ya faith leo pale Ngara.,Esther alitumia 'pray' kumaanisha omba katika mazungumzo ya imani leo pale Ngara.,Esther used 'pray' to mean pray in a faith conversation today at Ngara.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T081726,L00176,C0098,S00176,V0077,sala,prayer,sala/maombi,prayer,religion,maze Esther alisema 'sala' kwa convo ya faith leo pale Ngara.,Esther alitumia 'sala' kumaanisha sala katika mazungumzo ya imani leo pale Ngara.,Esther used 'sala' to mean prayer in a faith conversation today at Ngara.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T081727,L00177,C0098,S00177,V0077,maombi,prayer,sala/maombi,prayer,religion,maze Esther alisema 'maombi' kwa convo ya faith leo pale Ngara.,Esther alitumia 'maombi' kumaanisha sala katika mazungumzo ya imani leo pale Ngara.,Esther used 'maombi' to mean prayer in a faith conversation today at Ngara.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T081728,L00178,C0098,S00178,V0077,prayer,prayer,sala/maombi,prayer,religion,maze Esther alisema 'prayer' kwa convo ya faith leo pale Ngara.,Esther alitumia 'prayer' kumaanisha sala katika mazungumzo ya imani leo pale Ngara.,Esther used 'prayer' to mean prayer in a faith conversation today at Ngara.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T081729,L00179,C0099,S00179,V0078,imani,faith,imani,faith,religion,maze Esther alisema 'imani' kwa convo ya faith leo pale Ngara.,Esther alitumia 'imani' kumaanisha imani katika mazungumzo ya imani leo pale Ngara.,Esther used 'imani' to mean faith in a faith conversation today at Ngara.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T081730,L00180,C0099,S00180,V0078,faith,faith,imani,faith,religion,maze Esther alisema 'faith' kwa convo ya faith leo pale Ngara.,Esther alitumia 'faith' kumaanisha imani katika mazungumzo ya imani leo pale Ngara.,Esther used 'faith' to mean faith in a faith conversation today at Ngara.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T081731,L00181,C0100,S00181,V0079,amini,believe,amini,believe,religion,maze Esther alisema 'amini' kwa convo ya faith leo pale Ngara.,Esther alitumia 'amini' kumaanisha amini katika mazungumzo ya imani leo pale Ngara.,Esther used 'amini' to mean believe in a faith conversation today at Ngara.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T081732,L00182,C0100,S00182,V0079,believe,believe,amini,believe,religion,maze Esther alisema 'believe' kwa convo ya faith leo pale Ngara.,Esther alitumia 'believe' kumaanisha amini katika mazungumzo ya imani leo pale Ngara.,Esther used 'believe' to mean believe in a faith conversation today at Ngara.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T081733,L00183,C0101,S00183,V0080,neema,grace,neema,grace,religion,maze Esther alisema 'neema' kwa convo ya faith leo pale Ngara.,Esther alitumia 'neema' kumaanisha neema katika mazungumzo ya imani leo pale Ngara.,Esther used 'neema' to mean grace in a faith conversation today at Ngara.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T081734,L00184,C0101,S00184,V0080,grace,grace,neema,grace,religion,maze Esther alisema 'grace' kwa convo ya faith leo pale Ngara.,Esther alitumia 'grace' kumaanisha neema katika mazungumzo ya imani leo pale Ngara.,Esther used 'grace' to mean grace in a faith conversation today at Ngara.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T081735,L00185,C0102,S00185,V0081,rehema,mercy,rehema,mercy,religion,maze Esther alisema 'rehema' kwa convo ya faith leo pale Ngara.,Esther alitumia 'rehema' kumaanisha rehema katika mazungumzo ya imani leo pale Ngara.,Esther used 'rehema' to mean mercy in a faith conversation today at Ngara.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T081736,L00186,C0102,S00186,V0081,mercy,mercy,rehema,mercy,religion,maze Esther alisema 'mercy' kwa convo ya faith leo pale Ngara.,Esther alitumia 'mercy' kumaanisha rehema katika mazungumzo ya imani leo pale Ngara.,Esther used 'mercy' to mean mercy in a faith conversation today at Ngara.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T081737,L00187,C0103,S00187,V0082,dhambi,sin,dhambi,sin,religion,maze Esther alisema 'dhambi' kwa convo ya faith leo pale Ngara.,Esther alitumia 'dhambi' kumaanisha dhambi katika mazungumzo ya imani leo pale Ngara.,Esther used 'dhambi' to mean sin in a faith conversation today at Ngara.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T081738,L00188,C0103,S00188,V0082,sin,sin,dhambi,sin,religion,maze Esther alisema 'sin' kwa convo ya faith leo pale Ngara.,Esther alitumia 'sin' kumaanisha dhambi katika mazungumzo ya imani leo pale Ngara.,Esther used 'sin' to mean sin in a faith conversation today at Ngara.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T081739,L00189,C0104,S00189,V0083,mwenye dhambi,sinner,mwenye dhambi,sinner,religion,maze Esther alisema 'mwenye dhambi' kwa convo ya faith leo pale Ngara.,Esther alitumia 'mwenye dhambi' kumaanisha mwenye dhambi katika mazungumzo ya imani leo pale Ngara.,Esther used 'mwenye dhambi' to mean sinner in a faith conversation today at Ngara.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T081740,L00190,C0104,S00190,V0083,sinner,sinner,mwenye dhambi,sinner,religion,maze Esther alisema 'sinner' kwa convo ya faith leo pale Ngara.,Esther alitumia 'sinner' kumaanisha mwenye dhambi katika mazungumzo ya imani leo pale Ngara.,Esther used 'sinner' to mean sinner in a faith conversation today at Ngara.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T081741,L00191,C0105,S00191,V0084,samehe,forgive,samehe,forgive,religion,maze Esther alisema 'samehe' kwa convo ya faith leo pale Ngara.,Esther alitumia 'samehe' kumaanisha samehe katika mazungumzo ya imani leo pale Ngara.,Esther used 'samehe' to mean forgive in a faith conversation today at Ngara.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T081742,L00192,C0105,S00192,V0084,forgive,forgive,samehe,forgive,religion,maze Esther alisema 'forgive' kwa convo ya faith leo pale Ngara.,Esther alitumia 'forgive' kumaanisha samehe katika mazungumzo ya imani leo pale Ngara.,Esther used 'forgive' to mean forgive in a faith conversation today at Ngara.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T081743,L00193,C0106,S00193,V0085,msamaha,forgiveness,msamaha,forgiveness,religion,maze Esther alisema 'msamaha' kwa convo ya faith leo pale Ngara.,Esther alitumia 'msamaha' kumaanisha msamaha katika mazungumzo ya imani leo pale Ngara.,Esther used 'msamaha' to mean forgiveness in a faith conversation today at Ngara.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T081744,L00194,C0106,S00194,V0085,forgiveness,forgiveness,msamaha,forgiveness,religion,maze Esther alisema 'forgiveness' kwa convo ya faith leo pale Ngara.,Esther alitumia 'forgiveness' kumaanisha msamaha katika mazungumzo ya imani leo pale Ngara.,Esther used 'forgiveness' to mean forgiveness in a faith conversation today at Ngara.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
